media,faltas_totais,num_avaliacoes,desvio_padrao,tendencia,disciplina_id,semestre,aprovado
13.278808795023249,3,4,2.778785883417707,-1.3671291766202238,2,1,1
3.4653131732261464,5,3,2.9288995456382447,1.8393668871686986,5,1,0
17.68922880287981,5,1,0.7223013805093341,0.407671383315777,7,1,1
13.696378743332506,4,4,3.3781975941402815,-1.0853971605404662,10,0,1
11.540318055712849,2,5,2.1210605305396006,-0.35380702951103027,12,0,1
10.631860678005395,6,2,3.9613652533671084,-2.9985748585446927,13,0,1
16.921438550804048,1,5,3.0687531557245076,-0.588414518344547,12,0,1
6.346991537104065,3,1,0.9551085830732093,-2.337155321211632,14,1,1
6.740929927295841,2,6,0.18040270888129273,-2.343194407925309,4,1,0
14.767829154294134,8,4,3.3513029411329818,-1.616584825169886,13,1,1
4.824448512088132,4,1,2.0730414667055688,0.5836444345820464,17,0,1
10.243966789035614,6,4,2.3203448313512447,-2.4510789756134708,9,1,1
4.072238740524867,8,3,2.8936804547543398,-0.024745589527375156,6,0,1
12.932140218553535,6,2,2.175115631989597,2.1869572818440908,1,1,1
15.890572864824751,2,5,3.348053313454688,1.1848287700157023,10,1,1
14.04346623292226,3,2,0.5154794698937808,-0.9892868744451486,7,0,1
10.898907760636112,3,3,3.924744712109694,0.7908811621000105,2,1,1
15.098870727997468,2,1,3.8519680154359786,-0.9487670037678835,15,1,1
14.620911709931908,6,6,2.4836620710699084,-2.725547797124923,18,1,0
17.502045684571065,3,3,3.286051789629764,-0.7689988245676522,11,1,1
4.543012532428104,6,2,3.091291120067218,-1.6196779018113965,11,0,0
17.41178645504211,6,3,1.637336025260172,2.364595222074806,15,1,1
2.4981453261521818,10,3,3.18719131145611,-1.2349921599391327,3,1,0
9.704357624200801,3,6,0.9021605697749417,-2.0350471855308596,2,1,1
17.749622518446465,7,4,3.1194039555733992,-2.762287047909857,9,0,1
11.134472029506629,2,1,2.2385947339476564,-2.9413749154848983,1,1,1
16.120535773113602,5,2,3.2023467964363315,-1.7990985345311394,12,0,0
3.9875194676489496,11,4,2.3899034505277204,1.7029953205131712,3,0,0
13.70543234808531,1,4,0.6381787204527534,2.23070139955321,14,1,1
15.949324463569939,2,6,2.8768071130890553,-1.6292715520122076,9,0,1
5.192679214866322,2,1,3.361809625107734,-1.9548399805304781,5,1,0
14.283582209068484,4,2,1.9466757656988114,2.2405394284899636,2,1,1
6.429244755760825,6,4,3.636130082662564,-1.9219013467785482,12,1,0
4.895631243351836,7,6,2.6084929821217515,-1.1271116598213176,2,0,0
7.203041027595118,5,6,1.3235574519566877,-0.30733455701158174,12,1,1
9.190941363419803,6,4,1.8985235029992555,2.065022693815183,12,1,1
15.892340488212138,2,2,0.4918832341185069,-1.6132145254341204,1,0,1
4.880166999563576,2,4,0.5933728038483554,2.919780737753081,11,1,0
12.225919005048006,6,5,0.5741694481575714,2.63891875156105,8,1,1
13.693271597934022,4,2,1.4971870685591706,-2.8949040548276264,18,0,1
15.833741375280587,9,2,3.9976549030826662,-2.710727766836664,9,0,1
15.932055205396146,10,3,1.502689007526906,-1.2187843526383153,7,0,1
12.083339973266307,7,3,2.4137943735255116,1.0092767913300973,10,1,1
8.076572482867677,3,2,0.43567336738692575,-2.106048864178832,16,0,1
9.627127600658547,8,1,2.6187723257253928,-0.7195529463767683,4,0,1
5.112933170964816,7,6,2.8646026968927742,-1.3642559955987974,4,1,1
4.898389592554885,4,2,0.7409137861896387,2.506514935028264,4,1,0
10.803624674500188,6,1,2.5864236536914404,-1.951359343035737,10,1,1
10.906192926987476,7,2,0.6119352033142507,-1.5885864911880911,12,1,1
10.565729629482574,3,3,0.9277883844639017,-0.6545640245669118,2,1,1
13.1223128647615,6,2,1.3489085310216815,2.4331487539780436,13,1,1
12.32463740041147,7,4,0.9348483276417321,0.24007148762706354,6,1,1
10.527324584821365,8,4,0.35506957643107384,2.7699944157288794,15,0,1
8.551645648083262,2,4,3.9249454973772155,-0.1506807389626883,13,0,1
4.438656213286679,8,4,3.1281123506815436,1.2524681864578584,14,1,1
6.209801118573486,4,4,1.1188141538859169,2.6543221146133984,18,0,1
14.580415308113512,7,2,3.4722267604298014,1.8355524007057271,16,0,1
3.294708528820035,7,6,1.2549107647763842,0.6382256666002535,1,1,0
15.26931848226054,6,4,0.3198615774372078,1.660341782830156,13,0,1
9.032187018126562,4,3,1.5458433646365886,0.3866465440732947,2,1,1
9.753625392301835,5,4,1.2131005902703822,-2.39372513393612,16,1,1
10.150754050396635,7,4,1.6191937163407992,0.9244547722319885,3,0,1
9.706157544557797,4,5,0.07676910729222675,-1.4411207475297947,10,0,1
10.564962103241466,1,2,2.5171952240429447,-1.8068623333482245,5,0,1
7.942537082402252,4,6,0.600194658775937,-1.0519444386596402,18,1,0
11.825300978955777,4,1,3.771324565653047,1.8533007698179684,16,0,1
16.88510215740518,6,1,0.26660816224275985,0.11044813167122447,5,1,0
9.092369399097892,1,3,2.636142136814723,1.8127833487655245,3,1,1
10.137268631161255,10,2,0.08377984412365125,-2.5069699951414357,17,0,1
5.645478680689759,3,4,3.098535122551152,0.8634255212467838,18,1,0
6.685152587215436,7,2,0.8984624473754077,-0.7669978569749203,14,1,1
4.618940823444824,4,5,1.1436271569566405,1.8956816338117033,7,0,1
10.704265266924025,6,6,3.0127493436536112,-1.3840122101878496,13,1,1
12.964768257853974,3,4,2.9312061790650024,0.2534232329510897,1,1,1
3.6948914009358873,4,2,2.232169300595868,1.8705133011942596,12,0,0
6.446433555981885,8,1,2.2169060565280665,-2.968622318742524,12,0,1
13.992727751502212,7,4,2.888283752810948,2.317174682790447,3,1,1
8.60194945357798,1,6,0.6675404714194837,-1.9120843204469686,13,1,1
15.988199529763804,4,6,1.9463906489750125,0.5962137939776033,17,0,1
2.936814867903667,6,1,1.736077464695501,-2.4683974219222966,17,0,0
14.265416383546293,5,6,3.9645057272852147,1.4833175264522263,7,0,0
5.246981881198435,9,3,1.7186272509557403,2.2363815029076113,5,1,0
9.330990187806282,2,2,3.637560768033585,1.681278380580614,4,1,1
5.603579236295836,4,4,0.17837963349184616,-2.7822742643189873,7,0,1
14.594025641625665,5,4,0.13445440073313053,-2.6240807792678726,11,0,1
7.043032337557744,4,5,0.20903151714409507,-0.4872400855550314,14,0,1
17.67281344610811,4,5,2.4341090907858662,-0.9029617674790873,9,0,1
5.605070879219761,5,2,2.1701832135816916,1.7501999307201102,17,0,0
5.618352825439052,5,3,2.6038938686038167,0.272591216441433,15,1,1
7.6955739807176435,8,5,2.638517465578969,-2.030281132284771,14,0,0
10.96291613399859,5,2,1.991250032137161,-2.3671578002602165,18,0,1
17.431626462412986,7,6,2.13211546898456,-2.052271062987912,6,1,1
11.81557021822682,5,5,2.930540938803331,1.92226504469384,5,1,1
17.484094033654223,6,6,2.538685093015766,-2.00427062822529,6,1,1
4.59573449251967,2,1,3.2918337848859442,-1.7414823138979119,5,0,1
15.730832850514624,7,2,3.2770204194858445,2.2789314837101715,16,0,1
3.3948714853092987,7,1,3.3657902123390397,-0.1722769956110124,15,0,0
4.020235865032044,4,1,2.6211296387666327,2.950455703007033,3,1,0
5.4484779006613095,4,4,3.484817929052208,1.596388659211815,3,1,0
6.164589721056048,6,6,1.5216021958816386,2.860801971063956,14,0,1
2.6723948027424846,8,6,2.906683968281293,-1.1714934276832,15,1,0
13.258975639372732,3,4,1.2050610430400015,0.5901449057865529,3,0,1
13.891091179705654,6,5,3.352608734207698,-1.2882579698561014,12,0,1
14.626573545419703,6,1,2.6768010517523138,1.975720795900533,1,1,1
8.886838565135843,8,5,2.5584222447107274,1.0585581740303533,4,1,1
17.532259303596526,5,6,1.017566323367388,-0.8288814407691678,12,1,1
4.240385560853083,5,5,1.897153681725042,0.5452046476262491,6,0,1
5.505100945629724,1,2,1.8514078200634025,-0.36876906877538707,10,0,1
6.445153164507751,6,3,0.17941427209427463,-0.2964178861011959,14,0,1
8.749250856621302,8,3,0.008415372703533652,1.305432748389566,15,0,1
15.94556363661169,5,4,3.601285072297086,-0.5745616221347447,15,0,1
12.697162347566625,3,2,0.555485305586068,-2.3055743599277676,7,1,1
12.206033482618142,8,2,3.640538547128537,1.8481357794393176,6,1,1
15.629459789983162,5,3,1.8004934447277288,0.47559812292316117,9,0,1
16.23443252828106,1,6,2.8223434505752985,1.1304301109528208,7,1,1
8.88846941539532,4,4,1.5156411122352575,-2.9597376581756403,15,0,1
11.535821474935709,6,1,0.5622118703134431,-0.0864618020436132,3,0,1
3.588835244059087,5,5,1.156979087890618,2.4004990980988845,5,1,0
9.584102855730494,5,1,1.5420476189476893,-0.9576773744729659,4,0,1
10.859383765728179,6,1,2.0297854644789686,1.0643239291123008,12,0,1
7.556432624488121,5,1,2.938311692485653,-1.1970636863974058,5,0,1
2.631352526254389,8,3,2.197289917612696,-2.6535536887849576,9,1,0
17.513723629569526,5,4,1.1431342221034808,-1.7806614534834764,15,0,1
9.87720768001891,9,4,0.01267139432280695,0.8411898693577431,1,1,1
6.990385280068487,3,2,1.9073738732712684,1.1263322545833638,11,0,0
4.15096207052995,4,1,3.173576057221391,2.9432761966208005,18,1,0
3.436994468524384,0,3,2.95147807424612,2.0048675820040547,1,0,0
14.054846756111505,7,4,1.6284259565025105,-2.6039409351585503,3,1,1
14.931763360147555,5,2,3.1780621779629947,1.2425188636001891,2,1,1
12.669670736228285,4,3,0.08810768489526799,0.49954495473669347,7,0,1
5.5083833907820114,2,1,0.49168271386155027,2.3319544815923923,10,1,0
10.87451756856153,5,6,2.0806795692430047,-2.1427442319635297,8,1,1
4.537986312422047,5,1,2.044516556948919,-2.7188885488343812,6,0,1
15.429415877696037,0,5,3.7617940229446902,-2.503707230853879,11,0,1
6.3262925821524085,8,2,0.16916699689072479,0.38777430598357876,10,0,1
13.4087368101491,8,2,0.41923225999028846,-0.008575202965745099,7,1,1
9.615483696186494,3,1,0.7440920000226625,0.31241618792026715,4,0,1
7.938585836571869,6,4,2.9543898325293227,-1.1062359374199,12,1,1
13.411310132521884,4,6,3.128061339731869,0.26283436719742426,15,0,1
5.870222136866335,6,4,2.380526699622726,-2.940457073232986,11,0,0
10.30451648207278,7,3,1.5303212942825417,-0.7935980951693407,5,1,1
7.313589846290183,7,4,3.388243307935598,-2.8584302121268252,11,1,0
14.486017977135687,3,1,3.749513752657283,0.619750834289658,13,0,1
12.746276504736477,8,2,0.7833323365370801,-2.1551823066439435,10,0,1
4.351403353411355,7,4,2.155252036158476,-2.636226443601191,14,1,0
16.889708877544592,2,1,3.831736484227082,0.1779583436737191,15,1,1
12.873925323761725,4,5,1.83439177405536,0.36524678017570533,6,0,1
16.362794762847308,6,4,3.805719241447329,2.9689157637957067,12,0,1
16.710198473162762,2,6,0.7604305991349105,1.7555706977302998,2,0,0
10.343354219543551,6,1,0.6507989752342636,0.3905118747165375,12,0,1
14.550733728054682,4,2,2.058734468485756,1.849652637335626,5,0,1
9.694242345648144,6,5,1.926197361103417,0.8126618739571354,3,0,0
11.233961376613133,6,2,3.50942244882104,2.846233432075546,10,0,1
2.622879413210679,1,2,2.7181997085356335,-1.6506586991045251,4,0,0
11.013194272528747,5,2,3.570232909945898,-0.48331203625611874,4,0,1
9.960637634337635,4,4,2.544169875119873,-0.8138745694306078,15,0,1
8.550593149072293,8,4,1.7009127417507757,-2.7745734576065555,9,0,1
2.981295290292522,4,4,0.9216666484693996,-2.9911570674821313,15,1,0
5.588695732560721,8,6,1.347858902869826,2.997263512314566,4,0,1
14.199726151608848,5,2,3.1225268697022286,0.5026366830846696,11,1,1
6.2452182008874715,5,1,0.6883569171810375,2.83451999424062,2,1,1
3.571759875025288,4,2,3.228283615466812,-1.8285563822610478,13,1,0
17.65640749422625,8,4,1.5374201540965395,-2.848839516244624,3,1,1
11.85459065082754,6,5,2.0191823932181125,1.3107236839353007,6,1,1
14.800055708218903,4,4,2.500116744340823,-1.10070200839278,5,1,1
11.997985593711983,3,4,0.7476577624338465,-2.8812260499164735,11,0,1
11.940679184793762,4,6,0.33567814328571766,-0.999224438423937,5,0,1
7.982736752205017,7,5,1.3010156236982078,2.6476346894511096,9,0,1
9.201864423596977,5,4,1.690914547575729,-0.9208549922836906,12,0,1
5.285327019308797,6,5,3.7020888314075235,-2.589995370926375,9,1,0
9.32835538669214,5,1,2.8265194795148383,0.6600445024769144,9,0,1
11.56269252324325,7,6,2.500819078121769,-0.7586711937139086,13,1,1
8.169816205850369,8,2,0.03327976890876805,-0.39850324420431393,3,1,1
16.632778621576943,4,4,2.4531667395495163,0.826129481375613,10,1,1
3.4622637813084225,3,1,0.8576259319726582,-1.3751620317781645,16,1,0
9.343048265549125,9,6,1.5897926275963665,0.0816662792659475,14,1,1
7.937807014882045,8,5,3.4948916807289003,0.8277255761084326,6,1,1
10.560408073582925,6,6,2.010524970520522,-2.6629435359153657,4,1,1
14.23105164920807,4,5,3.146089529563388,2.6551878451207003,18,0,1
15.223809443132199,2,4,0.9998277855904849,0.09003395825833849,13,0,1
14.949190372564198,5,5,1.5709229730856649,0.32022713849863127,3,0,1
15.741068338690475,8,6,1.539214468884413,-0.06374130617597862,13,0,1
15.8075583837914,7,2,1.4170853088688626,-2.3679270931120007,4,1,1
11.724042929530441,2,3,1.3426953321562385,1.4963427168069536,8,0,1
8.65240165637315,6,6,2.3016375491445933,-2.8671511471642233,15,0,1
9.931260003710257,10,3,0.2761836252583989,-0.1544698741382784,15,0,1
13.01810606892601,1,4,2.7891016762154277,1.5158297644310164,16,0,1
7.3380543333898505,6,6,2.5910969318013684,-2.906950016240447,16,1,1
16.03760725012542,5,2,2.053472840899662,2.935306523746501,10,0,1
3.1200561941290523,5,3,3.7171536090482378,-0.7246407769173064,2,1,0
7.971858502067741,2,1,2.324060373500438,-0.4435741342434181,5,1,1
14.848033151325394,5,1,1.3878506389382337,-0.6554690860221775,17,1,1
11.55448489584483,7,3,0.7414911163300459,0.5986278898229878,2,1,1
13.589510501272635,5,6,3.184965802165474,-1.3683237634893075,6,0,1
17.025095671204667,5,4,3.295069583196492,-2.6211582424356523,15,0,1
14.173621294892508,3,4,0.8689235458120432,-0.21605921121344984,6,0,1
5.894346931496488,3,6,3.5524727557361433,-1.0482562898295134,7,1,0
3.509238820656698,9,3,0.9659859410274714,-2.7578950388418018,13,0,0
16.267373843243934,2,4,2.617368021970879,-1.6078909181471357,6,0,1
11.979889357824145,5,5,1.609339820949331,-0.6564383545093069,4,0,1
13.728057914053654,6,4,2.11070986488678,-1.7301846085808328,12,1,1
14.870624954839574,5,2,0.4402531368044609,2.550283052058087,12,0,1
12.308107578412985,6,6,1.8206879669346256,1.0065635496189174,14,1,1
12.966325495136092,1,4,1.8194897712114728,1.1142032576018632,6,0,1
17.25656156562414,6,3,0.20795740791082995,-2.8095374077620683,8,1,1
11.709551288642226,8,1,3.9889515996144107,-2.819843968023643,10,0,1
17.57412190663714,4,4,3.267895629087347,2.115284527475823,14,0,1
8.65948894152559,2,2,0.29928482077989216,-0.3692597084965312,3,0,1
17.48418344431299,5,4,3.3064733820099548,-0.8064257939761994,4,0,1
17.605972434342732,5,6,1.9381519803200433,-1.1854829323287817,14,1,1
9.65593786009539,3,4,1.95133727417605,-2.5063660543376285,10,0,1
6.510704686475666,6,5,3.9578045238602257,2.337115866262579,18,0,0
9.881105132052761,7,6,3.6131920575028422,2.3393023588409196,17,0,1
13.77983696214133,7,4,0.6612091445518451,2.125564733984014,3,0,1
16.451052461350866,8,3,3.380483405984139,1.7755583228610146,9,0,1
15.985148372882962,2,2,3.170379252836539,0.7639736105440678,13,0,1
9.333177513401207,4,6,2.439766234384207,2.5471348123913993,15,0,1
2.1029633839487314,11,1,2.0423230298382395,0.690774843247199,9,1,0
10.02041031401167,1,1,3.411927981322366,2.570301033817845,15,0,1
14.059745126848073,5,3,0.6939842014200881,-0.721490862484095,8,1,1
14.012314387376891,6,2,1.2721982902036748,1.4965560358848524,8,0,1
8.697316568503826,3,4,2.389169681413877,0.9203009908720836,6,1,0
17.154583406403965,5,1,2.8249846502210487,0.7361372456987847,14,0,1
7.439549820691971,3,1,3.741938054109983,-1.8856015679688862,16,1,0
2.988935371027562,3,6,1.7951152159784591,2.479396082528738,3,1,1
2.9615425660507224,5,3,0.2224220867218425,-2.958732226682104,12,0,0
8.579159822120733,7,6,3.76088322228514,0.6227819515745763,17,1,1
13.758813558318307,5,5,2.334420148032399,-0.6592785918699646,6,0,1
5.4865393320322156,2,3,2.266421035621852,0.9421829894046438,3,1,1
7.228715293724438,3,5,0.3026444156164434,-0.8307516074757686,13,1,1
3.0757468814489783,4,4,3.4924353710569105,1.7369537905443142,8,0,0
5.939906575529601,4,2,0.20139810787741297,-2.683408452842384,12,0,1
5.624346016577691,7,6,3.2228581026728715,-1.030923103214328,13,0,0
7.73335450674678,5,5,1.8364960931467236,-1.1802846549043025,3,1,1
16.93999076802352,3,4,0.9990886497860791,0.9249609257165905,18,1,1
16.849629368156585,5,3,0.3072121932576861,-0.872002770089503,4,0,1
15.338304167602757,4,4,1.652690068830878,1.0549375506244418,14,0,1
8.324149046898524,3,5,0.8803547074855462,0.10965705868587783,2,0,1
7.083115160754595,4,4,3.665682178128265,0.8124861411714592,16,0,1
7.037213269626381,3,6,0.5857450264112645,1.9975782934453683,6,1,0
8.900827301456234,6,4,0.8608179189327712,2.3061309027345214,3,1,1
17.653676592909704,9,3,3.12075707393198,2.9857369335083126,12,0,1
8.895742430733153,2,5,0.8907043164923398,-1.1567014978723746,2,0,1
9.076036424312946,5,3,2.409797767866351,-2.0218853171106828,3,0,1
15.35915529111046,6,3,1.6800162963256198,-2.9418787035541936,3,0,1
17.14809656277925,6,2,1.1009567241480331,1.2566331878038488,8,0,1
10.21092934010846,3,5,1.270218319478007,-1.4436695955408225,8,0,1
5.091990643746691,3,6,3.0098733503459774,-2.6922369061127065,5,0,1
8.31315704510278,5,4,2.9356215080074777,-0.9206474411007144,2,1,1
4.740719325146726,7,4,0.4884460636971517,-2.3331771160079255,6,1,0
14.648328164346776,3,6,2.1406093347214012,-2.507857888731175,4,0,0
2.48034131438515,3,3,2.311228201004339,2.1966092722670076,2,0,0
8.839783265444288,9,2,1.0143364679854767,-0.1742996473649132,11,1,1
12.43348899010641,5,2,2.6953555930800186,2.0813233465737166,12,0,1
11.507869236937555,6,4,3.772247589627886,-1.0570825505854116,9,1,1
2.9590928137809325,3,1,3.9876368743574213,-1.899285593098624,2,1,0
9.445390943031777,1,2,3.368062646026976,-0.10371916153839322,2,0,1
13.588072439986131,7,5,0.27757634361673356,-2.4607388895830358,18,1,1
16.67628906524289,4,5,3.6010564448082816,1.7531471688100568,1,0,1
17.134794304513385,1,3,0.326669103440385,2.545722424767967,8,0,1
2.259895091351259,5,4,3.6970170984124637,-0.23598102099906537,12,1,0
16.30824189210262,4,3,1.4263847039448225,-1.4731120102904385,8,0,0
11.051919209812628,4,4,0.9029108953565097,-0.6606015222535166,1,1,1
3.2966177674409085,4,4,2.330857797378726,1.8748429262650301,15,0,0
12.760116202778386,4,3,0.4782479910082258,0.43585711869350785,9,0,1
9.999343871436615,3,6,1.2301191819618253,-0.04767306370559643,13,1,1
5.616531148618433,5,3,3.329668733641011,2.852838169884131,15,0,1
2.769476966592567,6,4,3.5917411737749476,1.8595465218173963,15,1,0
16.523766930840203,14,2,1.6491189113266622,2.6083794929298056,13,0,1
11.275698658147073,4,3,2.632408872225968,2.9864963340612034,16,1,1
8.411266669351466,5,4,1.5877918917371714,-0.26770118711635416,10,0,1
17.273054861740974,5,1,0.6501519498748314,1.0537278575894593,4,0,1
13.171174890823997,2,5,2.3079264496707275,-0.9271148776593257,4,1,1
12.85427016804821,5,4,2.4576000297252953,0.14198049632766452,14,1,1
10.039854029230913,5,5,0.4973833657234814,2.250801711726913,13,1,1
2.6445683004479754,8,1,3.4954998220840734,-2.9225566321140484,1,0,0
9.037690235421358,5,5,3.6221553517156044,2.012235181705476,11,1,1
6.231549066675052,4,1,0.058268619005115596,-1.5156015176499253,14,0,0
5.527802230635988,3,5,3.054769077401282,0.14040822553204935,10,0,0
3.281691625753636,3,3,0.2046008224815905,-0.6132393544254109,13,0,0
8.124545606448649,3,5,2.2131625584920003,0.12269642499171596,3,1,1
6.129662866567495,7,6,1.81711358715929,-0.29060648036654957,18,1,0
14.743750229273292,3,6,2.737256995701379,2.693884002282008,18,1,1
10.875708852517668,1,1,0.22166355376897773,-1.0131210650151012,15,0,1
2.3840807175182217,2,3,3.87121095059394,0.29918507018638874,16,0,0
5.790783902347576,4,2,1.327945885730811,1.6897953483194827,13,1,0
12.359327051928735,9,3,1.3367708566924397,1.3852220746569621,1,0,1
3.087572797110459,8,4,2.7018241813457022,-0.6239942016863087,14,1,0
17.188369699929872,8,3,1.3994175367234178,-1.5371883737389227,7,0,1
5.593639041198157,4,3,1.044649730043441,1.169718716058286,13,0,0
13.760402979037174,4,1,2.776069656422968,-1.9034930040753846,18,0,1
6.570015816995889,4,3,0.2436077323979733,-2.814414711638604,17,1,1
10.34203234357986,2,4,0.4867812269066891,0.5285618256326821,16,1,1
14.934318116864366,4,4,3.1627644076006716,-0.6916045409553302,13,1,1
3.0780299443508117,6,5,3.2474644960415193,-2.9168271845228393,8,0,0
6.696556679338567,8,5,2.880629843723761,-1.276672744769095,8,0,1
5.697293645991939,4,5,2.699572812216619,-1.565601695549822,9,1,1
12.887671400389983,5,5,3.063434575538968,1.1499339111992493,18,1,1
4.091477177436117,6,6,1.2530659063224414,0.8164105221133537,15,1,0
16.548043110991877,7,1,3.612992420380522,-1.395508329167354,8,1,1
14.941221175866945,9,1,2.677427936962993,-1.6123204301042673,2,1,1
15.782688737528279,7,3,3.212979618659225,2.919378684686462,8,1,1
11.999675974016563,5,1,3.282208557022875,1.0598678089190852,1,1,1
11.245247544182972,10,4,2.90148640093943,-2.324457200824833,18,1,1
2.755147227158064,7,5,0.5570162831388159,-2.935708213827846,17,0,0
7.906179100947272,6,6,0.25251963683186585,-0.619469661266824,2,0,1
15.906797718449397,7,2,0.18425225472790974,2.584944449940685,7,1,1
